Lp.,Numer EVN,Nr SAT,seria,Typ,Rok budowy,stacja postoju,masa konstrukcyjna (tony),Nr i nazwa części sprzedaży
1095,315153347416,7000068963,Eaos,408W,1980,Gorlice Zagórzany,20.00,VII - Rejon ZABRZEG
1096,315166346793,7000026400,Falns,440V,2003,Gorlice Zagórzany,26.50,VII - Rejon ZABRZEG
1097,315166356503,7000026506,Falns,440V,2000,Gorlice Zagórzany,26.50,VII - Rejon ZABRZEG
1098,315166353799,7000086301,Falns,440V,2000,Gorlice Zagórzany,26.50,VII - Rejon ZABRZEG
1099,315166345928,7000086881,Falns,440V,2002,Gorlice Zagórzany,26.50,VII - Rejon ZABRZEG
1100,315166506040,7000031394,Fals,WAP/Fs,1980,Gorlice Zagórzany,28.00,VII - Rejon ZABRZEG
1101,315153671344,7000062869,Eaos,412W,1985,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1102,315153639317,7000038599,Eaos,CSD/E,1988,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1103,315153341997,7000035433,Eaos,408W,1980,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1104,315153674769,7000063112,Eaos,412W,1986,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1105,315154972956,7000044617,Eaos,CFR/E,1986,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1106,315154982732,7000051457,Eaos,412W,1986,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1107,315153812690,7000037835,Eaos,412W,1984,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1108,315153584752,7000041845,Eaos,CFR/E,1987,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1109,315153551231,7000055955,Eaos,CFR/E,1984,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1110,315154970232,7000041886,Eaos,CFR/E,1986,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1111,315153453263,7000070910,Eaos,CFR/E,1989,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1112,315153571908,7000056539,Eaos,CSD/E,1987,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1113,315153695327,7000042834,Eaos,CSD/E,1985,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1114,315166549966,7000028011,Fals,WAP/Fs,1978,Gorzów Wlkp,28.00,II - Rejon SZCZECIN
1115,315108228034,7000025244,Tadds,430S,1984,Gorzów Wlkp,30.80,II - Rejon SZCZECIN
1116,315153679453,7000044288,Eaos,412W,1985,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1117,315153621646,7000060023,Eaos,412W,1988,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1118,315153674967,7000063127,Eaos,412W,1986,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1119,315166352494,7000083029,Falns,440V,2000,Gorzów Wlkp,26.50,II - Rejon SZCZECIN
1120,315166671810,7000029212,Fals,452V,1980,Gorzów Wlkp,28.00,II - Rejon SZCZECIN
1121,825153645924,7000061771,Eaos,CFR/E,1985,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1122,315153553666,7000056128,Eaos,CFR/E,1985,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1123,825153293063,7000068360,Eaos,408W,1980,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1124,315153379237,7000070136,Eaos,408W,1981,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1125,315153490141,7000072519,Eaos,408W,1981,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1126,315166355638,7000083099,Falns,440V,2000,Gorzów Wlkp,26.50,II - Rejon SZCZECIN
1127,315166348146,7000026455,Falns,440V,2004,Gorzów Wlkp,26.50,II - Rejon SZCZECIN
1128,315166503245,7000031291,Fals,WAP/F,1980,Gorzów Wlkp,28.00,II - Rejon SZCZECIN
1129,315139455911,7000015329,Res,CSD/R,1985,Gorzów Wlkp,24.00,II - Rejon SZCZECIN
1130,315108220106,7000024831,Tadds,430S,1987,Gorzów Wlkp,30.80,II - Rejon SZCZECIN
1131,315153817020,7000038372,Eaos,412W,1987,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1132,315153405099,7000072714,Eaos,412W,1987,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1133,315153507472,7000073420,Eaos,412W,1983,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1134,315153681038,7000063551,Eaos,CFR/E,1985,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1135,315153607603,7000058996,Eaos,CFR/E,1988,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1136,315153572088,7000036030,Eaos,CSD/E,1987,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1137,315154988887,7000051284,Eaos,CFR/E,1986,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1138,825165531443,7000031125,Fal,WAP/F,1976,Gorzów Wlkp,28.00,II - Rejon SZCZECIN
1139,315166342669,7000084237,Falns,440V,2001,Gorzów Wlkp,26.50,II - Rejon SZCZECIN
1140,315166367575,7000081480,Falns,436V,1999,Gorzów Wlkp,26.50,II - Rejon SZCZECIN
1141,315166371783,7000026869,Falns,436V,1998,Gorzów Wlkp,26.50,II - Rejon SZCZECIN
1142,315166545378,7000032067,Fals,WAP/Fks,1974,Gorzów Wlkp,28.00,II - Rejon SZCZECIN
1143,315166553133,7000028145,Fals,WAP/Fs,1978,Gorzów Wlkp,28.00,II - Rejon SZCZECIN
1144,315139464699,7000015955,Res,424Z,1986,Gorzów Wlkp,24.00,II - Rejon SZCZECIN
1145,315154191995,7000048530,Eans,421W,1998,Gorzów Wlkp,24.00,II - Rejon SZCZECIN
1146,315153644416,7000061660,Eaos,CFR/E,1985,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1147,315153710324,7000065234,Eaos,CFR/E,1988,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1148,315153686771,7000064546,Eaos,CFR/E,1985,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1149,315154988499,7000051256,Eaos,CFR/E,1986,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1150,315153466992,7000036313,Eaos,CFR/E,1987,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1151,315153732179,7000047226,Eaos,CSD/E,1989,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1152,315153681210,7000063563,Eaos,CFR/E,1985,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1153,315166346421,7000026363,Falns,440V,2002,Gorzów Wlkp,26.50,II - Rejon SZCZECIN
1154,315166346280,7000026349,Falns,440V,2002,Gorzów Wlkp,26.50,II - Rejon SZCZECIN
1155,315166368912,7000082080,Falns,436V,1999,Gorzów Wlkp,26.50,II - Rejon SZCZECIN
1156,315166351314,7000002713,Falns,436V,1999,Gorzów Wlkp,26.50,II - Rejon SZCZECIN
1157,315166346355,7000026356,Falns,440V,2002,Gorzów Wlkp,26.50,II - Rejon SZCZECIN
1158,315153289725,7000036164,Eaos,408W,1980,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1159,315153698941,7000064792,Eaos,CSD/E,1986,Gorzów Wlkp,20.00,II - Rejon SZCZECIN
1160,315153293206,9100047107,Eaos,408W,1980,Hanulin,20.00,III - Rejon TARNOWSKIE GÓRY
1161,315153365228,9100047137,Eaos,408W,1980,Hanulin,20.00,III - Rejon TARNOWSKIE GÓRY
1162,825153121827,9100047279,Eaos,401Wb,1979,Hanulin,20.00,III - Rejon TARNOWSKIE GÓRY
1163,825153169859,9100047134,Eaos,408W,1980,Hanulin,20.00,III - Rejon TARNOWSKIE GÓRY
1164,825153293196,9100047322,Eaos,408W,1980,Hanulin,20.00,III - Rejon TARNOWSKIE GÓRY
1165,825153296595,9100047321,Eaos,408W,1980,Hanulin,20.00,III - Rejon TARNOWSKIE GÓRY
1166,825153299094,9100047320,Eaos,408W,1980,Hanulin,20.00,III - Rejon TARNOWSKIE GÓRY
1167,825153353990,9100047314,Eaos,408W,1980,Hanulin,20.00,III - Rejon TARNOWSKIE GÓRY
1168,825153354055,9100047313,Eaos,408W,1980,Hanulin,20.00,III - Rejon TARNOWSKIE GÓRY
1169,825153368345,9100047309,Eaos,408W,1980,Hanulin,20.00,III - Rejon TARNOWSKIE GÓRY
1170,825153368972,9100047124,Eaos,401Wb,1980,Hanulin,20.00,III - Rejon TARNOWSKIE GÓRY
1171,825153396817,9100047302,Eaos,408W,1981,Hanulin,20.00,III - Rejon TARNOWSKIE GÓRY
1172,315153619046,7000059833,Eaos,412W,1988,Łazy,20.00,III - Rejon TARNOWSKIE GÓRY
1173,315153508363,7000073484,Eaos,412W,1983,Łazy,20.00,III - Rejon TARNOWSKIE GÓRY
1174,825153157490,7000037572,Eaos,408W,1979,Łazy,20.00,III - Rejon TARNOWSKIE GÓRY
1175,315154977997,7000036488,Eaos,412W,1986,Łazy,20.00,III - Rejon TARNOWSKIE GÓRY
1176,315153539343,7000039702,Eaos,412W,1984,Łazy,20.00,III - Rejon TARNOWSKIE GÓRY
1177,315153620424,7000037313,Eaos,412W,1988,Łazy,20.00,III - Rejon TARNOWSKIE GÓRY
1178,825153168992,7000067300,Eaos,408W,1979,Łazy,20.00,III - Rejon TARNOWSKIE GÓRY
1179,315153519295,7000036312,Eaos,412W,1984,Łazy,20.00,III - Rejon TARNOWSKIE GÓRY
1180,315166347403,7000081702,Falns,440V,2003,Łazy,26.50,III - Rejon TARNOWSKIE GÓRY
1181,315166340119,7000083848,Falns,440V,2001,Łazy,26.50,III - Rejon TARNOWSKIE GÓRY
1182,315166344186,7000084448,Falns,440V,2001,Łazy,26.50,III - Rejon TARNOWSKIE GÓRY
1183,315166346033,7000086892,Falns,440V,2002,Łazy,26.50,III - Rejon TARNOWSKIE GÓRY
1184,315166503138,7000027142,Fals,WAP/Fs,1980,Łazy,28.00,III - Rejon TARNOWSKIE GÓRY
1185,315166547143,7000027906,Fals,WAP/Fs,1975,Łazy,28.00,III - Rejon TARNOWSKIE GÓRY
1186,315166551186,7000028058,Fals,WAP/Fs,1978,Łazy,28.00,III - Rejon TARNOWSKIE GÓRY
1187,315166661795,7000028837,Fals,448V,1977,Łazy,28.00,III - Rejon TARNOWSKIE GÓRY
1188,315166538878,7000031804,Fals,WAP/F,1977,Łazy,28.00,III - Rejon TARNOWSKIE GÓRY
1189,825166559484,7000032454,Fals,WAP/F,1974,Łazy,28.00,III - Rejon TARNOWSKIE GÓRY
1190,825167391796,7000033396,Fas,413S,1975,Łazy,25.30,III - Rejon TARNOWSKIE GÓRY
1191,825167399351,7000033805,Fas,413S,1977,Łazy,25.30,III - Rejon TARNOWSKIE GÓRY
1192,825167395086,7000033575,Fas,413S,1975,Łazy,25.30,III - Rejon TARNOWSKIE GÓRY
1193,825167398213,7000033738,Fas,413S,1976,Łazy,25.30,III - Rejon TARNOWSKIE GÓRY
1194,825167398627,7000033763,Fas,413S,1976,Łazy,25.30,III - Rejon TARNOWSKIE GÓRY
1195,825167399229,7000033797,Fas,413S,1977,Łazy,25.30,III - Rejon TARNOWSKIE GÓRY
1196,825167389717,7000033291,Fas,413S,1975,Łazy,25.30,III - Rejon TARNOWSKIE GÓRY
1197,825167390780,7000033338,Fas,413S,1976,Łazy,25.30,III - Rejon TARNOWSKIE GÓRY
1198,825167391945,7000033406,Fas,413S,1977,Łazy,25.30,III - Rejon TARNOWSKIE GÓRY
1199,825167395607,7000033603,Fas,413S,1976,Łazy,25.30,III - Rejon TARNOWSKIE GÓRY
1200,825167395839,7000033615,Fas,413S,1977,Łazy,25.30,III - Rejon TARNOWSKIE GÓRY
1201,825167393958,7000033512,Fas,413S,1977,Łazy,25.30,III - Rejon TARNOWSKIE GÓRY
1202,825167397371,7000033691,Fas,413S,1975,Łazy,25.30,III - Rejon TARNOWSKIE GÓRY
1203,825167392067,7000033412,Fas,413S,1976,Łazy,25.30,III - Rejon TARNOWSKIE GÓRY
1204,825167398072,7000030188,Fas,413S,1977,Łazy,25.30,III - Rejon TARNOWSKIE GÓRY
1205,825167397728,7000033711,Fas,413S,1977,Łazy,25.30,III - Rejon TARNOWSKIE GÓRY
1206,315145414654,9100047096,Sgs,412Z,1976,Iława ,22.00,IV - Rejon TORUŃ
1207,825153389382,7000070774,Eaos,401Wk,1976,Iława ,20.00,IV - Rejon TORUŃ
1208,315153371325,7000070228,Eaos,408W,1981,Iława ,20.00,IV - Rejon TORUŃ
1209,315154983003,7000051477,Eaos,412W,1986,Iława ,20.00,IV - Rejon TORUŃ
1210,315153811650,7000075188,Eaos,412W,1984,Iława ,20.00,IV - Rejon TORUŃ
1211,315153672409,7000062946,Eaos,412W,1985,Iława ,20.00,IV - Rejon TORUŃ
1212,825145455648,7000076028,Sgs,412ZaGn,1977,Iława ,22.00,IV - Rejon TORUŃ
1213,315154954004,7000034802,Eaos,CSD/E,1986,Iława ,20.00,IV - Rejon TORUŃ
1214,825153625587,7000060321,Eaos,412W,1988,Iława ,20.00,IV - Rejon TORUŃ
1215,825153627385,7000060614,Eaos,412W,1988,Iława ,20.00,IV - Rejon TORUŃ
1216,315153615366,7000059551,Eaos,412W,1988,Iława ,20.00,IV - Rejon TORUŃ
1217,315153619921,7000039452,Eaos,412W,1988,Iława ,20.00,IV - Rejon TORUŃ
1218,315153518255,7000074182,Eaos,412W,1984,Iława ,20.00,IV - Rejon TORUŃ
1219,315153652278,7000062219,Eaos,412W,1985,Iława ,20.00,IV - Rejon TORUŃ
1220,315153538113,7000074884,Eaos,412W,1984,Iława ,20.00,IV - Rejon TORUŃ
1221,825153198916,7000067902,Eaos,409W,1978,Iława ,20.00,IV - Rejon TORUŃ
1222,825153333042,7000034670,Eaos,408W,1980,Iława ,20.00,IV - Rejon TORUŃ
1223,315153537503,7000074839,Eaos,412W,1984,Iława ,20.00,IV - Rejon TORUŃ
1224,825153498266,7000072907,Eaos,408W,1982,Iława ,20.00,IV - Rejon TORUŃ
1225,315154968632,9100043997,Eaos,CFR/E,1986,Iława ,20.00,IV - Rejon TORUŃ
1226,825153576004,9100039451,Eaos,CSD/E,1987,Iława ,20.00,IV - Rejon TORUŃ
1227,315139449146,7000014861,Res,424Z,1985,Iława ,24.00,IV - Rejon TORUŃ
1228,315139455382,7000015293,Res,424Z,1985,Iława ,24.00,IV - Rejon TORUŃ
1229,315139460259,7000015650,Res,CSD/R,1985,Iława ,24.00,IV - Rejon TORUŃ
1230,315139464301,7000015922,Res,424Z,1986,Iława ,24.00,IV - Rejon TORUŃ
1231,315153642469,7000062122,Eaos,412W,1985,Iława ,20.00,IV - Rejon TORUŃ
1232,315153648292,7000061934,Eaos,412W,1985,Iława ,20.00,IV - Rejon TORUŃ
1233,825153295100,7000068432,Eaos,408W,1980,Iława ,20.00,IV - Rejon TORUŃ
1234,315153675360,7000063157,Eaos,412W,1986,Iława ,20.00,IV - Rejon TORUŃ
1235,315154993077,7000051571,Eaos,CFR/E,1986,Iława ,20.00,IV - Rejon TORUŃ
1236,315154994208,7000042255,Eaos,CFR/E,1986,Iława ,20.00,IV - Rejon TORUŃ
1237,315153676046,7000063203,Eaos,412W,1986,Iława ,20.00,IV - Rejon TORUŃ
1238,315153539970,7000075614,Eaos,412W,1984,Iława ,20.00,IV - Rejon TORUŃ
1239,315147068268,7000021244,Smms,426Z,1985,Iława ,20.00,IV - Rejon TORUŃ
1240,315153638921,7000061270,Eaos,CSD/E,1988,Iława ,20.00,IV - Rejon TORUŃ
1241,315153403193,7000072033,Eaos,412W,1987,Iława ,20.00,IV - Rejon TORUŃ
1242,315153552072,7000041689,Eaos,CFR/E,1984,Iława ,20.00,IV - Rejon TORUŃ
1243,315153574522,7000056704,Eaos,CSD/E,1987,Iława ,20.00,IV - Rejon TORUŃ
1244,315153638202,7000061221,Eaos,CSD/E,1988,Iława ,20.00,IV - Rejon TORUŃ
1245,825153348164,9100039331,Eaos,408W,1980,Iława ,20.00,IV - Rejon TORUŃ
1246,825153394457,9100039394,Eaos,408W,1981,Iława ,20.00,IV - Rejon TORUŃ
1247,825153396197,9100039399,Eaos,408W,1981,Iława ,20.00,IV - Rejon TORUŃ
1248,315147064622,7000021106,Smms,426Z,1988,Iława ,20.00,IV - Rejon TORUŃ
1249,315153406626,7000072283,Eaos,412W,1987,Iława ,20.00,IV - Rejon TORUŃ
1250,315153700200,7000064879,Eaos,CSD/E,1988,Iława ,20.00,IV - Rejon TORUŃ
1251,825153183728,7000067531,Eaos,408W,1979,Iława ,20.00,IV - Rejon TORUŃ
1252,315153462603,7000071459,Eaos,CFR/E,1987,Iława ,20.00,IV - Rejon TORUŃ
1253,315153726064,7000040193,Eaos,CSD/E,1989,Iława ,20.00,IV - Rejon TORUŃ
1254,315153462876,7000041003,Eaos,CFR/E,1987,Iława ,20.00,IV - Rejon TORUŃ
1255,315153617164,7000059684,Eaos,412Wb,1988,Iława ,20.00,IV - Rejon TORUŃ
1256,315153622560,7000039716,Eaos,412W,1988,Inowrocław,20.00,IV - Rejon TORUŃ
1257,315153631777,7000060940,Eaos,412W,1988,Inowrocław,20.00,IV - Rejon TORUŃ
1258,315153401379,7000071897,Eaos,412W,1987,Inowrocław,20.00,IV - Rejon TORUŃ
1259,315153811072,7000075135,Eaos,412W,1984,Inowrocław,20.00,IV - Rejon TORUŃ
1260,315153654241,7000037775,Eaos,412W,1985,Inowrocław,20.00,IV - Rejon TORUŃ
1261,315153673548,7000063025,Eaos,412W,1986,Inowrocław,20.00,IV - Rejon TORUŃ
1262,315153168119,7000067269,Eaos,408W,1979,Inowrocław,20.00,IV - Rejon TORUŃ
1263,315153582848,7000057244,Eaos,CSD/E,1988,Inowrocław,20.00,IV - Rejon TORUŃ
1264,315153516622,7000074066,Eaos,412W,1983,Inowrocław,20.00,IV - Rejon TORUŃ
1265,315166547895,7000027934,Fals,WAP/Fs,1978,Inowrocław,28.00,IV - Rejon TORUŃ
1266,215134595341,7000011460,Kgns,212Z,1993,Inowrocław,14.50,IV - Rejon TORUŃ
1267,315139456653,7000015379,Res,424Z,1985,Inowrocław,24.00,IV - Rejon TORUŃ
1268,315145407179,7000018500,Sgs,412Z/Gn,1974,Inowrocław,22.00,IV - Rejon TORUŃ
1269,315145411940,7000018845,Sgs,412Z/Gn,1976,Inowrocław,22.00,IV - Rejon TORUŃ
1270,315145453124,7000003190,Sgs,412Z/Gn,1979,Inowrocław,22.00,IV - Rejon TORUŃ
1271,315145411791,7000018833,Sgs,412Z,1973,Inowrocław,22.00,IV - Rejon TORUŃ
1272,315145410413,7000018728,Sgs,412Z,1974,Inowrocław,22.00,IV - Rejon TORUŃ
1273,825145453890,7000022746,Sgs,412ZaGn,1978,Inowrocław,22.00,IV - Rejon TORUŃ
1274,825145455465,7000076081,Sgs,412ZaGn,1979,Inowrocław,22.00,IV - Rejon TORUŃ
1275,315145453249,7000003202,Sgs,412Z/Gn,1980,Inowrocław,22.00,IV - Rejon TORUŃ
1276,315145407260,7000018508,Sgs,412Z,1976,Inowrocław,22.00,IV - Rejon TORUŃ
1277,315145407955,7000018551,Sgs,412Z,1973,Inowrocław,22.00,IV - Rejon TORUŃ
1278,315153601093,7000058537,Eaos,CFR/E,1987,Inowrocław,20.00,IV - Rejon TORUŃ
1279,315154991261,7000052033,Eaos,CFR/E,1986,Inowrocław,20.00,IV - Rejon TORUŃ
1280,315153588381,7000036838,Eaos,CFR/E,1987,Inowrocław,20.00,IV - Rejon TORUŃ
1281,315154998092,7000035236,Eaos,CSD/E,1986,Inowrocław,20.00,IV - Rejon TORUŃ
1282,315153689916,7000064174,Eaos,CFR/E,1986,Inowrocław,20.00,IV - Rejon TORUŃ
1283,315154971438,7000050218,Eaos,CFR/E,1986,Inowrocław,20.00,IV - Rejon TORUŃ
1284,315153539590,9100046811,Eaos,412W,1984,Inowrocław,20.00,IV - Rejon TORUŃ
1285,215123712352,7000088671,Hbikklls,221K,1985,Inowrocław,17.50,IV - Rejon TORUŃ
1286,215123712212,7000088663,Hbikklls,221K,1985,Inowrocław,17.50,IV - Rejon TORUŃ
1287,215123712600,7000088689,Hbikklls,221K,1984,Inowrocław,17.50,IV - Rejon TORUŃ
1288,215123712972,7000088716,Hbikklls,221K,1985,Inowrocław,17.50,IV - Rejon TORUŃ
1289,215123712956,7000088714,Hbikklls,221K,1985,Inowrocław,17.50,IV - Rejon TORUŃ
1290,215123712824,7000088704,Hbikklls,221K,1987,Inowrocław,17.50,IV - Rejon TORUŃ
1291,215123712790,7000088701,Hbikklls,221K,1987,Inowrocław,17.50,IV - Rejon TORUŃ
1292,315139453635,7000015174,Res,CSD/R,1984,Inowrocław,24.00,IV - Rejon TORUŃ
1293,315139452678,7000015100,Res,CSD/R,1984,Inowrocław,24.00,IV - Rejon TORUŃ
1294,315153628179,7000042409,Eaos,412W,1988,Inowrocław,20.00,IV - Rejon TORUŃ
1295,315153675535,7000041634,Eaos,412W,1986,Inowrocław,20.00,IV - Rejon TORUŃ
1296,315153672615,7000038183,Eaos,412W,1985,Inowrocław,20.00,IV - Rejon TORUŃ
1297,315153619426,7000038488,Eaos,401Wb,1988,Inowrocław,20.00,IV - Rejon TORUŃ
1298,315154976015,7000050382,Eaos,412W,1986,Inowrocław,20.00,IV - Rejon TORUŃ
1299,315154963203,7000049501,Eaos,412W,1986,Inowrocław,20.00,IV - Rejon TORUŃ
1300,315153516614,7000040167,Eaos,412W,1983,Inowrocław,20.00,IV - Rejon TORUŃ
1301,315153185923,7000067780,Eaos,408W,1979,Inowrocław,20.00,IV - Rejon TORUŃ
1302,315153676475,7000063233,Eaos,412W,1986,Inowrocław,20.00,IV - Rejon TORUŃ
1303,315153508850,7000037796,Eaos,412W,1983,Inowrocław,20.00,IV - Rejon TORUŃ
1304,825145453916,7000022748,Sgs,412ZaGn,1978,Inowrocław,22.00,IV - Rejon TORUŃ
1305,825145455481,7000076084,Sgs,412ZaGn,1972,Inowrocław,22.00,IV - Rejon TORUŃ
1306,825145456174,7000075756,Sgs,412ZaGn,1986,Inowrocław,22.00,IV - Rejon TORUŃ
1307,825153630934,7000040559,Eaos,412W,1988,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1308,315153633963,7000061562,Eaos,412W,1989,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1309,315153816618,7000040099,Eaos,412W,1987,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1310,315153652252,7000039166,Eaos,412W,1985,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1311,315153640646,7000061397,Eaos,412W,1984,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1312,315153673472,7000063020,Eaos,412W,1985,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1313,315154961207,7000037234,Eaos,412W,1986,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1314,315153617743,7000059732,Eaos,412W,1988,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1315,315153400967,9100046571,Eaos,412W,1987,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1316,315153400199,7000071813,Eaos,412W,1987,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1317,825153344957,7000068867,Eaos,408W,1980,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1318,315153496577,7000072827,Eaos,408W,1982,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1319,825153406822,7000044616,Eaos,412W,1987,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1320,315153407111,7000072321,Eaos,412W,1987,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1321,315153532967,7000074520,Eaos,412W,1984,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1322,315153653656,7000062319,Eaos,412W,1985,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1323,315153622891,7000060117,Eaos,412W,1988,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1324,315154977369,7000050475,Eaos,412W,1986,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1325,315154962528,7000049451,Eaos,412W,1986,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1326,315154961934,7000041339,Eaos,412W,1986,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1327,215134595440,7000011755,Kgns,212Z,1993,Jabłonowo Pomorskie,14.50,IV - Rejon TORUŃ
1328,215134596372,7000011558,Kgns,212Z,1994,Jabłonowo Pomorskie,14.50,IV - Rejon TORUŃ
1329,315147066148,7000021165,Smms,426Z,1984,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1330,315147070678,7000021336,Smms,426Z,1985,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1331,315147076337,7000021596,Smms,426Z,1986,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1332,315153403482,7000072056,Eaos,412W,1987,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1333,315153619707,7000059885,Eaos,412W,1988,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1334,315154978102,7000041734,Eaos,412W,1986,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1335,315147072146,7000021415,Smms,426Z,1985,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1336,315147076535,7000021602,Smms,426Z,1986,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1337,315147076311,7000021595,Smms,426Z,1986,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1338,315153630225,7000060826,Eaos,412W,1988,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1339,315153670031,7000042236,Eaos,412W,1985,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1340,315153505443,7000073275,Eaos,412W,1983,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1341,315153535887,7000044425,Eaos,412W,1984,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1342,315153405685,7000040727,Eaos,412W,1987,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1343,315153505294,7000040537,Eaos,412W,1983,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1344,825153393426,7000070333,Eaos,408W,1981,Jabłonowo Pomorskie,20.00,IV - Rejon TORUŃ
1345,315153778362,7000048326,Eanos,415W,1998,Jarocin,24.00,II - Rejon SZCZECIN
1346,315153653623,7000062318,Eaos,412W,1985,Jarocin,20.00,II - Rejon SZCZECIN
1347,825153615067,7000059530,Eaos,412Wb,1988,Jarocin,20.00,II - Rejon SZCZECIN
1348,315153518008,7000074163,Eaos,412W,1984,Jarocin,20.00,II - Rejon SZCZECIN
1349,315153401312,7000071891,Eaos,412W,1987,Jarocin,20.00,II - Rejon SZCZECIN
1350,315153541422,7000075116,Eaos,412W,1984,Jarocin,20.00,II - Rejon SZCZECIN
1351,315153643053,7000062166,Eaos,CFR/E,1985,Jarocin,20.00,II - Rejon SZCZECIN
1352,315139453163,7000015137,Res,CSD/R,1984,Jarocin,24.00,II - Rejon SZCZECIN
1353,315139468658,7000016208,Res,CSD/R,1987,Jarocin,24.00,II - Rejon SZCZECIN
1354,315139454302,7000015217,Res,CSD/R,1985,Jarocin,24.00,II - Rejon SZCZECIN
1355,315139457099,7000015412,Res,CSD/R,1985,Jarocin,24.00,II - Rejon SZCZECIN
1356,315139459947,7000015626,Res,CSD/R,1985,Jarocin,24.00,II - Rejon SZCZECIN
1357,315139454591,7000015236,Res,CSD/R,1985,Jarocin,24.00,II - Rejon SZCZECIN
1358,315139450805,7000014969,Res,CSD/R,1984,Jarocin,24.00,II - Rejon SZCZECIN
1359,315139471280,7000016367,Res,BDZ/R,1987,Jarocin,24.00,II - Rejon SZCZECIN
1360,315139452363,7000015075,Res,424Z,1984,Jarocin,24.00,II - Rejon SZCZECIN
